pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,strategy,asset_class,rsi_divergence,entry_type,mbl_position_ok,price_above_ema200,golden_cross_state
^NDX,LONG,2024-06-13,19576.919921875,19131.656195079173,20467.447375466654,709,True,False,True,0.09,2024-07-09,20467.447375466654,WIN,16,donchian,indices,,,,,
SB=F,LONG,2024-06-13,19.59000015258789,18.62612874180975,21.51774297414417,710,True,True,True,0.456,2024-07-19,18.62612874180975,LOSS,24,donchian,commodities,,,,,
EURSEK=X,LONG,2024-06-14,11.251879692077637,11.067774442405733,11.620090191421443,737,,,,,2024-07-19,11.620090191421443,WIN,25,tdi,forex,,cross,False,False,True
USDHUF=X,LONG,2024-06-14,369.3900146484375,359.9380629236786,388.29391809795527,737,True,False,False,0.077,2024-07-12,359.9380629236786,LOSS,20,donchian,forex,,,,,
USDSEK=X,LONG,2024-06-14,10.478099822998047,10.208428441010884,11.017442586972372,737,,,,,2024-08-21,10.208428441010884,LOSS,48,tdi,forex,,cross,False,False,True
NFLX,LONG,2024-06-14,66.93800354003906,63.962274577883186,72.88946146435082,710,,,True,,2024-07-17,63.962274577883186,LOSS,21,breakout,stocks,False,,,,
^STOXX50E,SHORT,2024-06-14,4839.14013671875,4968.648122968131,4580.1241642199875,713,,,True,,2024-06-26,4968.648122968131,LOSS,8,breakout,indices,False,,,,
EURGBP=X,LONG,2024-06-17,0.8438000082969666,0.8368380760691695,0.8577238727525607,738,,,,,2024-08-05,0.8577238727525607,WIN,35,tdi,forex,,cross,False,False,False
TSLA,LONG,2024-06-17,187.44000244140625,171.6386756787431,219.04265596673253,711,,,True,,2024-07-02,219.04265596673253,WIN,10,breakout,stocks,False,,,,
SBUX,LONG,2024-06-17,76.87030029296875,73.43817926753096,83.73454234384434,711,,,,,2024-06-28,73.43817926753096,LOSS,8,tdi,stocks,,cross,True,False,False
^GSPC,LONG,2024-06-17,5473.22998046875,5375.895272140078,5667.899397126093,711,True,False,True,0.534,2024-07-16,5667.899397126093,WIN,19,donchian,indices,,,,,
^GDAXI,LONG,2024-06-17,18068.2109375,17639.337600668237,18925.957611163525,724,,,,,2024-08-02,17639.337600668237,LOSS,34,tdi,indices,,shark_fin,False,True,True
^FCHI,LONG,2024-06-17,7571.56982421875,7359.376257037617,7995.956958581017,726,,,,,2024-07-25,7359.376257037617,LOSS,28,tdi,indices,,shark_fin,False,False,True
^STOXX50E,LONG,2024-06-17,4880.419921875,4751.243909531825,5138.77194656135,714,,,,,2024-08-02,4751.243909531825,LOSS,33,tdi,indices,,shark_fin,False,True,True
FTSEMIB.MI,LONG,2024-06-17,32908.0,31884.037190326882,34955.925619346235,722,,,,,2024-08-05,31884.037190326882,LOSS,35,tdi,indices,,shark_fin,False,True,True
EURNZD=X,LONG,2024-06-18,1.750309944152832,1.7285508003091925,1.793828231840111,739,,,,,2024-07-16,1.793828231840111,WIN,20,tdi,forex,,cross,False,False,False
BTC-USD,SHORT,2024-06-18,65140.74609375,69062.98706111622,57296.26415901756,1035,,,True,,2024-07-04,57296.26415901756,WIN,16,breakout,crypto,False,,,,
ROSE-USD,SHORT,2024-06-18,0.09636899828910828,0.11844455775764065,0.06325565908630972,1035,,,,,2024-08-04,0.06325565908630972,WIN,47,pullback,crypto,True,,,,
^FTSE,LONG,2024-06-18,8191.2998046875,8048.7482497317515,8476.402914598997,712,,,,,2024-08-05,8048.7482497317515,LOSS,34,tdi,indices,,cross,False,True,True
^RUT,LONG,2024-06-18,2025.22998046875,1966.8531942908241,2141.9835528246017,712,,,,,2024-07-12,2141.9835528246017,WIN,16,tdi,indices,,cross,False,True,True
CL=F,LONG,2024-06-18,81.56999969482422,77.87356186619317,88.96287535208631,712,True,False,True,0.492,2024-07-23,77.87356186619317,LOSS,23,donchian,commodities,,,,,
AUDJPY=X,LONG,2024-06-19,105.12699890136719,103.2639366022133,108.85312349967495,740,,,False,,2024-07-10,108.85312349967495,WIN,15,breakout,forex,False,,,,
AUDJPY=X,LONG,2024-06-19,105.12699890136719,103.2639366022133,108.85312349967495,740,True,False,False,0.058,2024-07-10,108.85312349967495,WIN,15,donchian,forex,,,,,
GBPAUD=X,SHORT,2024-06-19,1.907670021057129,1.930936358643765,1.861137345883857,740,,,False,,2024-07-17,1.930936358643765,LOSS,20,breakout,forex,False,,,,
SGDJPY=X,LONG,2024-06-19,116.83200073242188,115.40637337170605,119.68325545385352,740,,,False,,2024-07-10,119.68325545385352,WIN,15,breakout,forex,False,,,,
LMT,LONG,2024-06-20,442.4240417480469,432.18394500543286,462.9042352332749,713,,,,,2024-07-23,462.9042352332749,WIN,22,tdi,stocks,,cross,False,True,True
XOM,LONG,2024-06-20,103.96627044677734,99.93026049628929,112.03829034775345,713,,,,,2024-08-15,112.03829034775345,WIN,39,tdi,stocks,,cross,False,True,True
AUDNZD=X,LONG,2024-06-21,1.0878900289535522,1.076929787673359,1.1098105115139387,742,,,False,,2024-07-10,1.1098105115139387,WIN,13,breakout,forex,False,,,,
CADJPY=X,LONG,2024-06-21,116.14099884033203,114.44551888497413,119.53195875104782,742,True,False,False,0.206,2024-07-17,114.44551888497413,LOSS,18,donchian,forex,,,,,
EURCHF=X,LONG,2024-06-21,0.9543700218200684,0.9412850428189302,0.9805399798223446,742,,,,,2024-08-02,0.9412850428189302,LOSS,30,tdi,forex,,cross,False,False,True
EURNOK=X,SHORT,2024-06-21,11.285900115966797,11.468230841941825,10.921238664016741,742,,,False,,2024-07-02,11.468230841941825,LOSS,7,breakout,forex,False,,,,
GBPCAD=X,SHORT,2024-06-21,1.7323600053787231,1.748727181153263,1.6996256538296435,742,,,False,,2024-07-08,1.748727181153263,LOSS,11,breakout,forex,True,,,,
GBPUSD=X,SHORT,2024-06-21,1.2660471200942993,1.2812170455784857,1.2357072691259265,742,,,False,,2024-07-05,1.2812170455784857,LOSS,10,breakout,forex,False,,,,
HKDJPY=X,LONG,2024-06-21,20.361949920654297,20.062677708612693,20.960494344737505,742,,,False,,2024-07-17,20.062677708612693,LOSS,18,breakout,forex,False,,,,
HKDJPY=X,LONG,2024-06-21,20.361949920654297,20.062677708612693,20.960494344737505,742,True,False,False,0.121,2024-07-17,20.062677708612693,LOSS,18,donchian,forex,,,,,
NZDJPY=X,LONG,2024-06-21,97.2959976196289,95.7607542735797,100.3664843117273,742,,,False,,2024-07-16,95.7607542735797,LOSS,17,breakout,forex,False,,,,
SGDJPY=X,LONG,2024-06-21,117.35700225830078,115.94779301964068,120.17542073562097,742,True,False,False,0.085,2024-07-23,115.94779301964068,LOSS,22,donchian,forex,,,,,
USDCHF=X,LONG,2024-06-21,0.8914899826049805,0.8781525355742252,0.9181648766664909,742,,,,,2024-07-25,0.8781525355742252,LOSS,24,tdi,forex,,cross,False,False,True
USDJPY=X,LONG,2024-06-21,158.93099975585938,156.62006950237972,163.55286026281868,742,,,False,,2024-07-17,156.62006950237972,LOSS,18,breakout,forex,False,,,,
USDJPY=X,LONG,2024-06-21,158.93099975585938,156.62006950237972,163.55286026281868,742,True,False,False,0.138,2024-07-17,156.62006950237972,LOSS,18,donchian,forex,,,,,
GOOG,LONG,2024-06-21,178.88792419433594,172.30305851085078,192.05765556130626,714,,,True,,2024-07-24,172.30305851085078,LOSS,22,breakout,stocks,False,,,,
AMZN,LONG,2024-06-21,189.0800018310547,182.1171187652442,203.0057679626757,714,,,True,,2024-07-18,182.1171187652442,LOSS,18,breakout,stocks,False,,,,
AMZN,LONG,2024-06-21,189.0800018310547,182.1171187652442,203.0057679626757,714,True,True,True,0.21,2024-07-18,182.1171187652442,LOSS,18,donchian,stocks,,,,,
GBPJPY=X,LONG,2024-06-24,202.0189971923828,199.25353237596445,207.54992682521953,743,,,False,,2024-07-10,207.54992682521953,WIN,12,breakout,forex,False,,,,
GBPJPY=X,LONG,2024-06-24,202.0189971923828,199.25353237596445,207.54992682521953,743,True,False,False,0.301,2024-07-10,207.54992682521953,WIN,12,donchian,forex,,,,,
GM,LONG,2024-06-24,47.1772575378418,45.17888728726308,51.17399803899923,715,,,,,2024-06-25,45.17888728726308,LOSS,1,tdi,stocks,,cross,True,True,True
EURJPY=X,LONG,2024-06-25,171.375,168.9517031481596,176.2215937036808,744,,,False,,2024-07-24,168.9517031481596,LOSS,21,breakout,forex,False,,,,
USDTRY=X,LONG,2024-06-25,32.92097091674805,32.3897465453221,33.983419659599946,744,True,False,False,0.019,2024-08-23,33.983419659599946,WIN,43,donchian,forex,,,,,
TRX-USD,LONG,2024-06-26,0.12249699980020523,0.11824761067846326,0.13099577804368917,1043,True,False,True,0.156,2024-07-10,0.13099577804368917,WIN,14,donchian,crypto,,,,,
TSLA,LONG,2024-06-26,196.3699951171875,181.5891506216994,225.93168410816372,717,True,False,True,0.716,2024-07-02,225.93168410816372,WIN,4,donchian,stocks,,,,,
NZDUSD=X,SHORT,2024-06-27,0.6080284118652344,0.6174257998338286,0.5892336359280459,746,,,False,,2024-07-25,0.5892336359280459,WIN,20,breakout,forex,False,,,,
KAS-USD,LONG,2024-06-27,0.18166500329971313,0.15890654769048068,0.22718191451817804,757,True,True,True,0.119,2024-07-05,0.15890654769048068,LOSS,8,donchian,crypto,,,,,
ZW=F,LONG,2024-06-27,559.75,521.1332279883134,636.9835440233733,718,,,,,2024-07-29,521.1332279883134,LOSS,21,tdi,commodities,,cross,False,False,True
F,LONG,2024-06-28,10.961836814880371,10.458450602420987,11.96860923979914,719,True,False,True,0.069,2024-07-12,11.96860923979914,WIN,9,donchian,stocks,,,,,
DIS,SHORT,2024-06-28,96.58167266845703,100.00709817025762,89.73082166485585,719,,,True,,2024-07-23,89.73082166485585,WIN,16,breakout,stocks,False,,,,
C,LONG,2024-06-28,59.718990325927734,57.20373621355387,64.74949855067547,719,,,True,,2024-08-02,57.20373621355387,LOSS,24,breakout,stocks,False,,,,
C,LONG,2024-06-28,59.718990325927734,57.20373621355387,64.74949855067547,719,True,True,True,0.344,2024-08-02,57.20373621355387,LOSS,24,donchian,stocks,,,,,
ENS-USD,LONG,2024-06-30,30.702213287353516,25.45135929734009,41.203921267380366,964,True,False,True,0.717,2024-07-03,25.45135929734009,LOSS,3,donchian,crypto,,,,,
AUDCHF=X,LONG,2024-07-01,0.6008729934692383,0.591344955114859,0.6199290701779969,748,,,False,,2024-07-22,0.591344955114859,LOSS,15,breakout,forex,True,,,,
EURJPY=X,LONG,2024-07-01,172.72999572753906,170.32746061078237,177.53506596105245,748,True,False,False,0.246,2024-07-18,170.32746061078237,LOSS,13,donchian,forex,,,,,
HG=F,LONG,2024-07-01,4.426499843597412,4.239066423705945,4.801366683380346,721,,,,,2024-07-19,4.239066423705945,LOSS,13,tdi,metals,,cross,False,True,True
AUDNZD=X,LONG,2024-07-02,1.0972100496292114,1.0859051137475264,1.1198199213925815,749,True,False,False,0.143,2024-08-05,1.0859051137475264,LOSS,24,donchian,forex,,,,,
EURNZD=X,LONG,2024-07-02,1.7701599597930908,1.7504108934574554,1.8096580924643617,749,,,False,,2024-07-19,1.8096580924643617,WIN,13,breakout,forex,False,,,,
ONE-USD,SHORT,2024-07-02,0.0006520000169984996,0.0007090422517289229,0.0005379155475376532,1049,,,False,,2024-08-05,0.0005379155475376532,WIN,34,breakout,crypto,False,,,,
GM,LONG,2024-07-02,46.03974914550781,44.026663356608346,50.065920723306746,721,,,,,2024-07-25,44.026663356608346,LOSS,16,tdi,stocks,,cross,False,True,True
MSFT,LONG,2024-07-02,452.1737365722656,438.5905912538386,479.3400272091196,721,,,,,2024-07-17,438.5905912538386,LOSS,10,tdi,stocks,,cross,True,True,True
GS,LONG,2024-07-02,447.0447998046875,430.368046534554,480.39830634495445,721,True,False,True,0.126,2024-07-16,480.39830634495445,WIN,9,donchian,stocks,,,,,
PA=F,LONG,2024-07-02,1020.2000122070312,969.6586205830978,1121.2827954548982,721,True,False,True,1.531,2024-07-12,969.6586205830978,LOSS,7,donchian,metals,,,,,
^GSPC,LONG,2024-07-02,5509.009765625,5421.883295025895,5683.2627068232105,721,,,,,2024-07-24,5421.883295025895,LOSS,15,tdi,indices,,cross,True,True,True
^N225,LONG,2024-07-02,40074.69140625,39113.53732677248,41996.99956520504,704,True,False,True,0.275,2024-07-11,41996.99956520504,WIN,7,donchian,indices,,,,,
CC=F,LONG,2024-07-02,7773.0,6548.005449838683,10222.989100322635,721,,,,,2024-10-25,6548.005449838683,LOSS,81,tdi,commodities,,cross,False,True,True
ZC=F,LONG,2024-07-02,402.0,382.04597886053995,441.9080422789201,721,,,,,2024-07-31,382.04597886053995,LOSS,20,tdi,commodities,,shark_fin,False,False,False
CADCHF=X,LONG,2024-07-03,0.6606900095939636,0.65233001173296,0.6774100053159708,750,True,False,False,0.019,2024-07-17,0.65233001173296,LOSS,10,donchian,forex,,,,,
ATOM-USD,SHORT,2024-07-03,6.372374057769775,6.969441969611809,5.178238234085708,1050,,,True,,2024-07-05,5.178238234085708,WIN,2,breakout,crypto,False,,,,
TSLA,LONG,2024-07-03,246.38999938964844,227.60541108657432,283.95917599579667,722,True,True,True,1.607,2024-07-24,227.60541108657432,LOSS,14,donchian,stocks,,,,,
AUDUSD=X,LONG,2024-07-04,0.6710900068283081,0.6599456403611528,0.6933787397626188,751,,,False,,2024-07-24,0.6599456403611528,LOSS,14,breakout,forex,False,,,,
CHFJPY=X,LONG,2024-07-04,179.3800048828125,177.5054828661934,183.1290489160507,751,True,False,False,0.056,2024-07-11,177.5054828661934,LOSS,5,donchian,forex,,,,,
CTSI-USD,SHORT,2024-07-04,0.1350249946117401,0.15739364305008663,0.09028769773504708,1051,,,True,,2024-07-15,0.15739364305008663,LOSS,11,breakout,crypto,False,,,,
DOGE-USD,SHORT,2024-07-04,0.10488700121641159,0.11913926615438436,0.07638247134046605,1051,,,True,,2024-07-15,0.11913926615438436,LOSS,11,breakout,crypto,False,,,,
ETC-USD,SHORT,2024-07-04,20.775535583496094,22.96613583907186,16.39433507234456,1051,,,True,,2024-07-15,22.96613583907186,LOSS,11,breakout,crypto,False,,,,
ETH-USD,SHORT,2024-07-04,3054.52197265625,3303.2555305071487,2557.0548569544526,1051,,,True,,2024-07-15,3303.2555305071487,LOSS,11,breakout,crypto,False,,,,
LINK-USD,SHORT,2024-07-04,12.553675651550293,14.100143536971277,9.460739880708324,1051,,,True,,2024-07-15,14.100143536971277,LOSS,11,breakout,crypto,False,,,,
LSK-USD,SHORT,2024-07-04,0.8338369727134705,1.0006363720053006,0.5002381741298101,1051,,,True,,2024-07-16,1.0006363720053006,LOSS,12,breakout,crypto,False,,,,
ONT-USD,SHORT,2024-07-04,0.17500899732112885,0.20275495919192088,0.11951707357954477,1051,,,True,,2024-07-15,0.20275495919192088,LOSS,11,breakout,crypto,False,,,,
RENDER-USD,SHORT,2024-07-04,6.560402870178223,7.744231232976334,4.192746144581999,1050,,,True,,2024-08-05,4.192746144581999,WIN,32,breakout,crypto,False,,,,
RLC-USD,SHORT,2024-07-04,1.7324600219726562,2.035369689042623,1.1266406878327224,1051,,,True,,2024-07-16,2.035369689042623,LOSS,12,breakout,crypto,False,,,,
SNX-USD,SHORT,2024-07-04,1.6475249528884888,1.9098818944992062,1.122811069667054,1051,,,True,,2024-07-15,1.9098818944992062,LOSS,11,breakout,crypto,False,,,,
ZRX-USD,SHORT,2024-07-04,0.30242499709129333,0.3518720347622552,0.2035309217493696,1051,,,True,,2024-07-15,0.3518720347622552,LOSS,11,breakout,crypto,False,,,,
ZARJPY=X,LONG,2024-07-05,8.834752082824707,8.549132789929269,9.405990668615583,752,,,,,2024-07-18,8.549132789929269,LOSS,9,tdi,forex,,cross,True,True,True
ENJ-USD,SHORT,2024-07-05,0.16440699994564056,0.19339157361814627,0.10643785260062916,1052,,,True,,2024-07-17,0.19339157361814627,LOSS,12,breakout,crypto,False,,,,
NEAR-USD,SHORT,2024-07-05,4.4178972244262695,5.2439429719702755,2.7658057293382576,1052,,,True,,2024-07-13,5.2439429719702755,LOSS,8,breakout,crypto,False,,,,
RUNE-USD,SHORT,2024-07-05,3.3597590923309326,3.961994417046535,2.155288442899728,1052,,,True,,2024-07-15,3.961994417046535,LOSS,10,breakout,crypto,False,,,,
THETA-USD,SHORT,2024-07-05,1.2735919952392578,1.501419773206744,0.8179364393042854,1052,,,True,,2024-07-15,1.501419773206744,LOSS,10,breakout,crypto,False,,,,
ZEN-USD,LONG,2024-07-05,9.576592445373535,8.081774551462571,12.566228233195464,1052,True,True,True,1.178,2024-07-08,8.081774551462571,LOSS,3,donchian,crypto,,,,,
WMT,LONG,2024-07-05,68.75323486328125,66.6557370098343,72.94823057017516,723,True,True,True,0.936,2024-08-02,66.6557370098343,LOSS,20,donchian,stocks,,,,,
INTC,LONG,2024-07-05,31.818159103393555,30.38997965552523,34.6745179991302,723,True,False,True,0.751,2024-07-09,34.6745179991302,WIN,2,donchian,stocks,,,,,
META,LONG,2024-07-05,536.309814453125,511.23098141011076,586.4674805391535,723,,,True,,2024-07-11,511.23098141011076,LOSS,4,breakout,stocks,False,,,,
PL=F,LONG,2024-07-05,1035.300048828125,998.8300566297904,1108.2400332247942,723,True,False,True,0.801,2024-07-09,998.8300566297904,LOSS,2,donchian,metals,,,,,
GBPUSD=X,LONG,2024-07-08,1.2806508541107178,1.2655583413505325,1.3108358796310884,753,,,False,,2024-08-22,1.3108358796310884,WIN,33,breakout,forex,False,,,,
INTC,LONG,2024-07-08,33.77574157714844,32.155724861934075,37.01577500757716,724,,,True,,2024-07-24,32.155724861934075,LOSS,12,breakout,stocks,False,,,,
EGLD-USD,LONG,2024-07-09,36.86663818359375,32.26625963302848,46.067395284724284,1056,True,True,True,0.691,2024-07-25,32.26625963302848,LOSS,16,donchian,crypto,,,,,
ZEC-USD,LONG,2024-07-09,22.61253547668457,19.63235669855576,28.57289303294219,1056,False,True,True,0.884,2024-07-14,28.57289303294219,WIN,5,donchian,crypto,,,,,
ZEN-USD,LONG,2024-07-09,10.832998275756836,8.966506429780017,14.565981967710474,1056,True,True,True,0.48,2024-07-12,8.966506429780017,LOSS,3,donchian,crypto,,,,,
KC=F,LONG,2024-07-09,252.0,238.03020213943165,279.9395957211367,726,True,False,True,2.09,2024-07-22,238.03020213943165,LOSS,9,donchian,commodities,,,,,
RACE,LONG,2024-07-10,426.685302734375,412.84816761294667,454.35957297723166,726,True,False,True,0.676,2024-07-17,412.84816761294667,LOSS,5,donchian,stocks,,,,,
^NDX,LONG,2024-07-10,20675.380859375,20254.00419761204,21518.134182900918,726,True,False,True,0.624,2024-07-11,20254.00419761204,LOSS,1,donchian,indices,,,,,
^DJI,LONG,2024-07-10,39721.359375,39029.31984623883,41105.43843252234,726,True,False,True,0.192,2024-07-17,41105.43843252234,WIN,5,donchian,indices,,,,,
AUDCHF=X,LONG,2024-07-11,0.6071619987487793,0.5989382894908611,0.6236094172646156,756,True,False,False,0.044,2024-07-17,0.5989382894908611,LOSS,4,donchian,forex,,,,,
GBPCHF=X,LONG,2024-07-11,1.155769944190979,1.1416281463313391,1.1840535399102587,756,True,False,False,0.086,2024-07-24,1.1416281463313391,LOSS,9,donchian,forex,,,,,
TRX-USD,LONG,2024-07-11,0.1343899965286255,0.12839777149727305,0.14637444659133036,1058,True,False,True,0.869,2024-08-01,0.12839777149727305,LOSS,21,donchian,crypto,,,,,
SBUX,LONG,2024-07-11,69.28062438964844,66.53111232714731,74.77964851465069,727,,,,,2024-07-19,74.77964851465069,WIN,6,tdi,stocks,,shark_fin,False,False,False
GC=F,LONG,2024-07-11,2415.0,2361.557065898798,2521.885868202404,727,True,False,True,0.992,2024-07-25,2361.557065898798,LOSS,10,donchian,metals,,,,,
^RUT,LONG,2024-07-11,2125.0400390625,2072.3967449276647,2230.3266273321706,727,True,False,True,1.387,2024-07-16,2230.3266273321706,WIN,3,donchian,indices,,,,,
^AXJO,LONG,2024-07-11,7889.60009765625,7762.9746851007785,8142.850922767193,731,True,False,True,0.802,2024-08-01,8142.850922767193,WIN,15,donchian,indices,,,,,
GBPNZD=X,LONG,2024-07-12,2.1201798915863037,2.095171269090796,2.170197136577319,757,True,False,False,0.301,2024-07-24,2.170197136577319,WIN,8,donchian,forex,,,,,
BABA,LONG,2024-07-12,77.61334228515625,74.00452878004465,84.83096929537945,728,True,False,True,0.443,2024-07-19,74.00452878004465,LOSS,5,donchian,stocks,,,,,
DIS,LONG,2024-07-12,94.91647338867188,91.95397857042956,100.84146302515651,728,,,,,2024-07-22,91.95397857042956,LOSS,6,tdi,stocks,,cross,False,False,True
^GDAXI,LONG,2024-07-12,18748.1796875,18338.91063966743,19566.717783165142,743,True,False,True,0.478,2024-07-19,18338.91063966743,LOSS,5,donchian,indices,,,,,
^IBEX,LONG,2024-07-12,11250.599609375,10971.880195919457,11808.038436286086,743,True,False,True,0.393,2024-08-01,10971.880195919457,LOSS,14,donchian,indices,,,,,
ADA-USD,LONG,2024-07-13,0.441415011882782,0.39567700841064307,0.5328910188270598,1060,True,False,True,0.853,2024-07-25,0.39567700841064307,LOSS,12,donchian,crypto,,,,,
DASH-USD,LONG,2024-07-13,26.007617950439453,23.255688103330336,31.51147764465769,1060,True,False,True,0.664,2024-08-03,23.255688103330336,LOSS,21,donchian,crypto,,,,,
MKR-USD,LONG,2024-07-13,2709.529541015625,2399.467035511723,3329.6545520234286,1060,True,False,True,0.298,2024-08-03,2399.467035511723,LOSS,21,donchian,crypto,,,,,
VET-USD,LONG,2024-07-13,0.029354000464081764,0.025921412143992986,0.03621917710425932,1060,True,False,True,0.951,2024-08-01,0.025921412143992986,LOSS,19,donchian,crypto,,,,,
XLM-USD,LONG,2024-07-13,0.10244400054216385,0.0931298438747321,0.12107231387702735,1060,True,True,True,1.794,2024-08-03,0.0931298438747321,LOSS,21,donchian,crypto,,,,,
XRP-USD,LONG,2024-07-13,0.526328980922699,0.47724340586328035,0.6245001310415362,1060,True,True,True,1.527,2024-07-17,0.6245001310415362,WIN,4,donchian,crypto,,,,,
ALGO-USD,LONG,2024-07-14,0.15198899805545807,0.13532646709247928,0.18531405998141565,1061,True,False,True,0.123,2024-07-25,0.13532646709247928,LOSS,11,donchian,crypto,,,,,
USDNOK=X,LONG,2024-07-15,10.739100456237793,10.51472743233234,11.1878465040487,758,,,False,,2024-08-20,10.51472743233234,LOSS,26,breakout,forex,False,,,,
BTC-USD,LONG,2024-07-15,64870.15234375,60163.867323501225,74282.72238424755,1062,True,False,True,0.464,2024-08-03,60163.867323501225,LOSS,19,donchian,crypto,,,,,
CRO-USD,LONG,2024-07-15,0.09551700204610825,0.08778610104923518,0.11097880403985438,1062,True,False,True,0.095,2024-07-31,0.08778610104923518,LOSS,16,donchian,crypto,,,,,
MANA-USD,LONG,2024-07-15,0.36228400468826294,0.32477775582400903,0.43729650241677076,1062,True,False,True,0.684,2024-07-25,0.32477775582400903,LOSS,10,donchian,crypto,,,,,
NEAR-USD,LONG,2024-07-15,5.936538219451904,5.129450047404708,7.550714563546297,1062,True,False,True,0.779,2024-07-30,5.129450047404708,LOSS,15,donchian,crypto,,,,,
SHIB-USD,LONG,2024-07-15,1.8999999156221747e-05,1.6621893733443523e-05,2.3756210001778195e-05,1062,True,False,True,0.841,2024-07-25,1.6621893733443523e-05,LOSS,10,donchian,crypto,,,,,
XTZ-USD,LONG,2024-07-15,0.822733998298645,0.7441925847872616,0.9798168253214119,1062,True,False,True,0.462,2024-07-24,0.7441925847872616,LOSS,9,donchian,crypto,,,,,
F,LONG,2024-07-15,12.439148902893066,11.877590123042063,13.562266462595073,729,True,False,True,0.062,2024-07-23,11.877590123042063,LOSS,6,donchian,stocks,,,,,
AAPL,LONG,2024-07-15,232.1866912841797,222.30246620201427,251.95514144851052,729,True,False,True,0.265,2024-07-18,222.30246620201427,LOSS,3,donchian,stocks,,,,,
CHFJPY=X,SHORT,2024-07-16,176.5749969482422,178.9974922174504,171.73000640982576,759,,,False,,2024-07-31,171.73000640982576,WIN,11,breakout,forex,True,,,,
PYTH-USD,LONG,2024-07-16,0.35583099722862244,0.3046191206754215,0.4582547503350243,239,True,True,True,0.615,2024-08-02,0.3046191206754215,LOSS,17,donchian,crypto,,,,,
XVG-USD,LONG,2024-07-16,0.004741000011563301,0.004099196019278546,0.006024607996132811,1063,True,True,True,1.016,2024-07-25,0.004099196019278546,LOSS,9,donchian,crypto,,,,,
ZEC-USD,LONG,2024-07-16,30.32826042175293,26.606837494223065,37.77110627681266,1063,True,True,True,0.184,2024-08-05,26.606837494223065,LOSS,20,donchian,crypto,,,,,
BAC,LONG,2024-07-16,42.156036376953125,40.49472844247525,45.478652245908876,730,True,True,True,2.185,2024-07-22,40.49472844247525,LOSS,4,donchian,stocks,,,,,
EBAY,LONG,2024-07-16,53.77663040161133,51.58586495376446,58.15816129730507,730,True,False,True,0.062,2024-07-23,51.58586495376446,LOSS,5,donchian,stocks,,,,,
NZDCHF=X,SHORT,2024-07-17,0.5420899987220764,0.5505098442672987,0.5252503076316319,760,,,False,,2024-07-24,0.5252503076316319,WIN,5,breakout,forex,False,,,,
ICP-USD,LONG,2024-07-17,10.278219223022461,8.96542519713042,12.903807274806542,1064,True,True,True,0.587,2024-07-29,8.96542519713042,LOSS,12,donchian,crypto,,,,,
LMT,LONG,2024-07-17,451.6551208496094,441.37414082151327,472.2170809058016,731,True,False,True,0.07,2024-07-23,472.2170809058016,WIN,4,donchian,stocks,,,,,
PEP,LONG,2024-07-17,157.67599487304688,152.24648081386428,168.53502299141206,731,True,False,True,0.096,2024-11-13,152.24648081386428,LOSS,84,donchian,stocks,,,,,
APA,LONG,2024-07-17,29.37255859375,27.81315135806781,32.49137306511438,731,True,False,True,0.62,2024-07-24,27.81315135806781,LOSS,5,donchian,stocks,,,,,
SNAP,SHORT,2024-07-17,14.569999694824219,16.063754233936493,11.58249061659967,731,,,True,,2024-08-02,11.58249061659967,WIN,12,breakout,stocks,True,,,,
ZS=F,LONG,2024-07-17,1097.25,1056.3002343892292,1179.1495312215416,731,,,,,2024-07-29,1056.3002343892292,LOSS,8,tdi,commodities,,shark_fin,False,False,False
EURAUD=X,LONG,2024-07-18,1.6253299713134766,1.6089877563265678,1.6580144012872942,761,,,False,,2024-07-25,1.6580144012872942,WIN,5,breakout,forex,True,,,,
ZARJPY=X,SHORT,2024-07-18,8.544699668884277,8.837569475002082,7.958960056648667,761,,,False,,2024-08-05,7.958960056648667,WIN,12,breakout,forex,True,,,,
INJ-USD,LONG,2024-07-18,26.95438575744629,23.45483754593463,33.95348218046961,1065,True,False,True,0.119,2024-07-25,23.45483754593463,LOSS,7,donchian,crypto,,,,,
POWR-USD,LONG,2024-07-18,0.2301339954137802,0.20439870811384087,0.2816045700136589,1065,True,True,True,0.758,2024-07-25,0.20439870811384087,LOSS,7,donchian,crypto,,,,,
XOM,LONG,2024-07-18,110.53512573242188,106.57137672605032,118.46262374516499,732,True,False,True,0.291,2024-07-23,106.57137672605032,LOSS,3,donchian,stocks,,,,,
NG=F,LONG,2024-07-18,2.125,1.8541910498301546,2.666617900339691,733,,,,,2024-09-24,2.666617900339691,WIN,47,tdi,commodities,,cross,False,False,False
AUDJPY=X,LONG,2024-07-19,105.37100219726562,103.3163307368326,109.48034511813168,762,,,,,2024-07-23,103.3163307368326,LOSS,2,tdi,forex,,shark_fin,False,True,True
CADJPY=X,LONG,2024-07-19,114.67900085449219,112.37663227065796,119.28373802216063,762,,,,,2024-07-24,112.37663227065796,LOSS,3,tdi,forex,,shark_fin,False,True,True
EURNZD=X,LONG,2024-07-19,1.8035900592803955,1.7830505186630328,1.844669140515121,762,True,False,False,0.06,2024-07-26,1.844669140515121,WIN,5,donchian,forex,,,,,
