pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,strategy,asset_class,rsi_divergence
GM,LONG,2024-01-08,35.78778076171875,34.02254030293796,39.318261679280326,606,True,False,True,0.077,2024-01-16,34.02254030293796,LOSS,5,donchian,stocks,
CC=F,SHORT,2024-01-08,4094.0,4247.099706175563,3787.8005876488733,606,,,True,,2024-01-11,4247.099706175563,LOSS,3,breakout,commodities,False
ENS-USD,LONG,2024-01-10,17.65430450439453,14.080008907507484,24.802895698168626,792,True,True,True,0.937,2024-01-12,24.802895698168626,WIN,2,donchian,crypto,
ETC-USD,LONG,2024-01-10,26.218677520751953,23.08665287577044,32.48272681071498,883,True,True,True,1.29,2024-01-19,23.08665287577044,LOSS,9,donchian,crypto,
ETH-USD,LONG,2024-01-10,2582.103515625,2355.298830550963,3035.712885773074,883,,,True,,2024-01-22,2355.298830550963,LOSS,12,breakout,crypto,False
LDO-USD,LONG,2024-01-10,3.7823169231414795,3.0713102555883376,5.204330258247763,883,True,True,True,0.152,2024-01-18,3.0713102555883376,LOSS,8,donchian,crypto,
MKR-USD,LONG,2024-01-10,2037.2310791015625,1784.0555866375169,2543.582064029654,883,True,True,True,0.674,2024-03-10,2543.582064029654,WIN,60,donchian,crypto,
AUDJPY=X,LONG,2024-01-11,97.6729965209961,95.68234118729798,101.65430718839232,632,True,False,False,0.088,2024-02-01,95.68234118729798,LOSS,15,donchian,forex,
CHFJPY=X,LONG,2024-01-11,171.3350067138672,167.01389237442578,179.97723539275,632,True,False,False,0.084,2024-03-27,167.01389237442578,LOSS,54,donchian,forex,
EURJPY=X,LONG,2024-01-11,159.93899536132812,156.0537832145637,167.70941965485696,632,True,False,False,0.09,2024-04-26,167.70941965485696,WIN,76,donchian,forex,
GBPJPY=X,LONG,2024-01-11,185.7310028076172,181.56966450549527,194.05367941186103,632,True,False,False,0.113,2024-04-25,194.05367941186103,WIN,75,donchian,forex,
NZDJPY=X,LONG,2024-01-11,90.77400207519531,88.85538516550614,94.61123589457367,632,True,False,False,0.071,2024-04-29,94.61123589457367,WIN,77,donchian,forex,
PLNJPY=X,LONG,2024-01-11,36.862998962402344,34.26024671528311,42.06850345664081,632,True,False,False,0.045,2025-10-27,42.06850345664081,WIN,464,donchian,forex,
SGDJPY=X,LONG,2024-01-11,109.46399688720703,106.73173172370487,114.92852721421136,632,True,False,False,0.029,2024-03-08,106.73173172370487,LOSS,41,donchian,forex,
KAS-USD,LONG,2024-01-11,0.12275999784469604,0.10158256160000106,0.165114870334086,589,,,True,,2024-01-19,0.10158256160000106,LOSS,8,breakout,crypto,False
EURAUD=X,LONG,2024-01-12,1.6393400430679321,1.6151442185137037,1.687731692176389,633,,,False,,2024-06-14,1.6151442185137037,LOSS,110,breakout,forex,True
META,LONG,2024-01-12,371.2300109863281,355.52616002869024,402.6377129016039,610,True,False,True,0.196,2024-01-17,355.52616002869024,LOSS,2,donchian,stocks,
^N225,LONG,2024-01-12,35577.109375,34566.383975359866,37598.56017428027,594,True,False,True,0.83,2024-02-13,37598.56017428027,WIN,21,donchian,indices,
TRX-USD,LONG,2024-01-13,0.11414899677038193,0.10779574647134296,0.12685549736845986,886,,,True,,2024-01-16,0.10779574647134296,LOSS,3,breakout,crypto,False
TRX-USD,LONG,2024-01-13,0.11414899677038193,0.10779574647134296,0.12685549736845986,886,True,True,True,1.132,2024-01-16,0.10779574647134296,LOSS,3,donchian,crypto,
AUDCAD=X,SHORT,2024-01-16,0.8930000066757202,0.9049479879542146,0.8691040441187314,635,,,False,,2024-05-03,0.9049479879542146,LOSS,78,breakout,forex,False
EURCAD=X,LONG,2024-01-16,1.4704400300979614,1.453648889930862,1.5040223104321604,635,,,False,,2024-01-29,1.453648889930862,LOSS,9,breakout,forex,False
EURNZD=X,LONG,2024-01-16,1.7680000066757202,1.7413747681808285,1.8212504836655037,635,,,False,,2024-06-14,1.7413747681808285,LOSS,108,breakout,forex,True
EURSEK=X,LONG,2024-01-16,11.296159744262695,11.078350848200577,11.731777536386932,635,True,False,False,0.014,2024-04-30,11.731777536386932,WIN,75,donchian,forex,
CHZ-USD,LONG,2024-01-16,0.10330499708652496,0.0896528084384209,0.1306093743827331,889,True,True,True,1.218,2024-01-19,0.0896528084384209,LOSS,3,donchian,crypto,
GNO-USD,LONG,2024-01-16,218.77308654785156,200.12768880601723,256.0638820315202,889,True,False,True,0.24,2024-01-23,200.12768880601723,LOSS,7,donchian,crypto,
SC-USD,LONG,2024-01-16,0.01081900019198656,0.009046735472241859,0.014363529631475965,889,True,False,True,0.185,2024-01-25,0.009046735472241859,LOSS,9,donchian,crypto,
CC=F,LONG,2024-01-16,4429.0,4263.323717043041,4760.352565913918,611,,,True,,2024-01-23,4760.352565913918,WIN,5,breakout,commodities,False
CC=F,LONG,2024-01-16,4429.0,4263.323717043041,4760.352565913918,611,True,True,True,0.857,2024-01-23,4760.352565913918,WIN,5,donchian,commodities,
EURUSD=X,SHORT,2024-01-17,1.087878942489624,1.1028042622678471,1.0580283029331778,636,,,False,,2024-08-14,1.1028042622678471,LOSS,150,breakout,forex,False
HKDJPY=X,LONG,2024-01-17,18.81300926208496,18.382251565363063,19.674524655528757,636,True,False,False,0.053,2024-04-15,19.674524655528757,WIN,63,donchian,forex,
NZDCAD=X,SHORT,2024-01-17,0.8282949924468994,0.8420256079971461,0.800833761346406,636,,,False,,2024-06-03,0.8420256079971461,LOSS,98,breakout,forex,False
USDJPY=X,LONG,2024-01-17,147.24600219726562,143.8558608969185,154.02628479795987,636,True,False,False,0.048,2024-04-15,154.02628479795987,WIN,63,donchian,forex,
USDPLN=X,LONG,2024-01-17,4.035556793212891,3.9433972680496874,4.219875843539297,636,,,False,,2024-03-06,3.9433972680496874,LOSS,35,breakout,forex,False
BCH-USD,SHORT,2024-01-17,244.05238342285156,276.95298437817775,194.7014819898623,890,,,,,2024-02-11,276.95298437817775,LOSS,25,pullback,crypto,True
WMT,LONG,2024-01-18,53.048728942871094,51.84096356737911,55.464259693855055,613,True,False,True,0.452,2024-02-13,55.464259693855055,WIN,18,donchian,stocks,
^NDX,LONG,2024-01-18,16982.2890625,16581.415687391254,17784.03581271749,613,True,False,True,0.065,2024-02-07,17784.03581271749,WIN,14,donchian,indices,
GBPCHF=X,LONG,2024-01-19,1.103219985961914,1.0877783129984135,1.134103331888915,638,True,False,False,0.162,2024-03-21,1.134103331888915,WIN,44,donchian,forex,
USDHUF=X,LONG,2024-01-19,351.42999267578125,344.08773581038037,366.114506406583,638,,,False,,2024-03-22,366.114506406583,WIN,45,breakout,forex,False
USDMXN=X,LONG,2024-01-19,17.168359756469727,16.82244543641302,17.86018839658314,638,,,False,,2024-03-08,16.82244543641302,LOSS,35,breakout,forex,False
RLC-USD,LONG,2024-01-19,2.0457279682159424,1.736986928856994,2.6632100469338393,892,True,True,True,1.506,2024-01-28,2.6632100469338393,WIN,9,donchian,crypto,
UMA-USD,LONG,2024-01-19,5.329994201660156,4.419037492419511,7.151907620141447,892,True,True,True,5.602,2024-01-20,4.419037492419511,LOSS,1,donchian,crypto,
GOOG,LONG,2024-01-19,146.67678833007812,141.17985711035723,157.6706507695199,614,,,True,,2024-01-31,141.17985711035723,LOSS,8,breakout,stocks,False
GOOG,LONG,2024-01-19,146.67678833007812,141.17985711035723,157.6706507695199,614,True,True,True,0.472,2024-01-31,141.17985711035723,LOSS,8,donchian,stocks,
META,LONG,2024-01-19,380.1120300292969,363.9935040586984,412.3490819704938,614,True,False,True,0.786,2024-02-02,412.3490819704938,WIN,10,donchian,stocks,
CT=F,LONG,2024-01-19,83.94999694824219,81.15908371093971,89.53182342284714,615,,,True,,2024-02-09,89.53182342284714,WIN,15,breakout,commodities,False
PYTH-USD,LONG,2024-01-20,0.4061509966850281,0.317828586356318,0.5827958173424482,61,True,True,True,0.694,2024-02-13,0.5827958173424482,WIN,24,donchian,crypto,
CADJPY=X,LONG,2024-01-22,110.25800323486328,108.22936630670827,114.3152770911733,639,True,False,False,0.036,2024-04-26,114.3152770911733,WIN,69,donchian,forex,
EURNZD=X,LONG,2024-01-23,1.7908200025558472,1.7655666067953213,1.841326794076899,640,True,False,False,0.334,2024-01-30,1.7655666067953213,LOSS,5,donchian,forex,
GBPNZD=X,LONG,2024-01-23,2.0918800830841064,2.0611115793698724,2.1534170905125745,640,True,False,False,0.393,2024-02-09,2.0611115793698724,LOSS,13,donchian,forex,
OKB-USD,SHORT,2024-01-23,47.12762451171875,52.10007754022481,37.18271845470663,896,,,True,,2024-01-26,52.10007754022481,LOSS,3,breakout,crypto,False
MSFT,LONG,2024-01-24,394.88751220703125,383.3285885578885,418.00535950531673,617,True,False,True,0.329,2024-03-14,418.00535950531673,WIN,35,donchian,stocks,
NFLX,LONG,2024-01-24,54.48699951171875,51.2710665725882,60.91886538997986,617,,,True,,2024-03-01,60.91886538997986,WIN,26,breakout,stocks,False
NFLX,LONG,2024-01-24,54.48699951171875,51.2710665725882,60.91886538997986,617,True,True,True,2.578,2024-03-01,60.91886538997986,WIN,26,donchian,stocks,
^STOXX50E,LONG,2024-01-24,4564.10986328125,4470.405581632721,4751.518426578308,622,True,False,True,0.456,2024-02-16,4751.518426578308,WIN,17,donchian,indices,
CT=F,LONG,2024-01-24,85.4000015258789,82.70928167696849,90.78144122369974,618,True,False,True,0.305,2024-02-09,90.78144122369974,WIN,12,donchian,commodities,
CL=F,LONG,2024-01-25,77.36000061035156,72.40749317902218,87.26501547301032,618,True,False,True,0.477,2024-02-02,72.40749317902218,LOSS,6,donchian,commodities,
AMZN,LONG,2024-01-26,159.1199951171875,153.14618303499333,171.06761928157584,619,True,False,True,0.204,2024-02-02,171.06761928157584,WIN,5,donchian,stocks,
^FCHI,LONG,2024-01-26,7634.14013671875,7468.187755493165,7966.0448991699195,634,True,False,True,0.29,2024-02-23,7966.0448991699195,WIN,20,donchian,indices,
ZARJPY=X,LONG,2024-01-29,7.868500232696533,7.666291727047303,8.272917243994993,644,,,False,,2024-04-26,8.272917243994993,WIN,64,breakout,forex,False
JUP-USD,LONG,2024-01-29,0.007129000034183264,0.004071244624276119,0.013244510853997552,902,,,True,,2024-01-31,0.013244510853997552,WIN,2,breakout,crypto,False
TIA-USD,LONG,2024-01-29,0.010266999714076519,0.007504236197244416,0.015792526747740725,700,True,False,True,0.185,2024-02-13,0.015792526747740725,WIN,15,donchian,crypto,
^GSPC,LONG,2024-01-29,4927.93017578125,4850.590501110785,5082.60952512218,620,True,False,True,0.549,2024-01-31,4850.590501110785,LOSS,2,donchian,indices,
EURCAD=X,SHORT,2024-01-30,1.4527000188827515,1.4704161341612612,1.417267788325732,645,,,False,,2024-02-28,1.4704161341612612,LOSS,21,breakout,forex,True
GNO-USD,LONG,2024-01-30,231.3300323486328,211.8656867994283,270.25872344704186,903,,,True,,2024-02-01,211.8656867994283,LOSS,2,breakout,crypto,False
GNO-USD,LONG,2024-01-30,231.3300323486328,211.8656867994283,270.25872344704186,903,True,True,True,1.113,2024-02-01,211.8656867994283,LOSS,2,donchian,crypto,
RENDER-USD,LONG,2024-01-30,4.604896068572998,3.905885814913903,6.002916575891188,902,,,True,,2024-02-19,6.002916575891188,WIN,20,breakout,crypto,False
BAC,LONG,2024-01-30,32.80184555053711,31.514350752130788,35.37683514734975,621,True,False,True,0.146,2024-02-01,31.514350752130788,LOSS,2,donchian,stocks,
C,LONG,2024-01-30,52.758270263671875,50.54149229545336,57.191826200108906,621,,,True,,2024-02-05,50.54149229545336,LOSS,4,breakout,stocks,False
C,LONG,2024-01-30,52.758270263671875,50.54149229545336,57.191826200108906,621,True,True,True,1.951,2024-02-05,50.54149229545336,LOSS,4,donchian,stocks,
XOM,LONG,2024-01-30,96.49938201904297,93.08550553702527,103.32713498307837,621,True,False,True,0.151,2024-02-05,93.08550553702527,LOSS,4,donchian,stocks,
^GDAXI,LONG,2024-01-30,16972.33984375,16673.373106331685,17570.27331858663,634,True,False,True,0.031,2024-02-28,17570.27331858663,WIN,21,donchian,indices,
FTSEMIB.MI,LONG,2024-01-30,30623.0,29971.112932530585,31926.77413493883,632,,,True,,2024-02-16,31926.77413493883,WIN,13,breakout,indices,False
ONE-USD,SHORT,2024-01-31,0.0005070000188425183,0.0005414282649724719,0.00045535764964758804,904,,,,,2024-02-23,0.0005414282649724719,LOSS,23,pullback,crypto,True
FTSEMIB.MI,LONG,2024-01-31,30744.0,30095.9620087784,32040.075982443203,633,True,False,True,0.062,2024-02-22,32040.075982443203,WIN,16,donchian,indices,
AUDCHF=X,SHORT,2024-02-01,0.5657899975776672,0.5753975658744775,0.5465748609840466,647,,,False,,2024-02-15,0.5753975658744775,LOSS,10,breakout,forex,False
LINK-USD,LONG,2024-02-01,17.184246063232422,15.211651985209624,21.129434219278018,905,,,True,,2024-03-02,21.129434219278018,WIN,30,breakout,crypto,False
LINK-USD,LONG,2024-02-01,17.184246063232422,15.211651985209624,21.129434219278018,905,True,True,True,0.668,2024-03-02,21.129434219278018,WIN,30,donchian,crypto,
F,LONG,2024-02-01,10.285922050476074,9.74764056055299,11.362485030322244,623,True,True,True,0.158,2024-03-04,11.362485030322244,WIN,21,donchian,stocks,
RACE,LONG,2024-02-01,379.52813720703125,362.0470199015988,414.4903718178962,623,True,True,True,3.876,2024-02-02,362.0470199015988,LOSS,1,donchian,stocks,
CC=F,LONG,2024-02-01,4956.0,4724.357760960143,5419.284478079713,623,True,False,True,0.751,2024-02-07,5419.284478079713,WIN,4,donchian,commodities,
BAND-USD,LONG,2024-02-02,1.802597999572754,1.5582095693158855,2.2913748600864907,906,,,True,,2024-03-01,2.2913748600864907,WIN,28,breakout,crypto,False
NMR-USD,LONG,2024-02-02,22.77671241760254,19.287027841779047,29.756081569249524,906,True,True,True,0.111,2024-02-04,29.756081569249524,WIN,2,donchian,crypto,
^GSPC,LONG,2024-02-02,4958.60986328125,4871.577477737002,5132.674634369747,624,True,False,True,0.632,2024-03-01,5132.674634369747,WIN,19,donchian,indices,
TRX-USD,LONG,2024-02-04,0.11838799715042114,0.11303373847251913,0.12909651450622517,908,True,False,True,0.188,2024-02-14,0.12909651450622517,WIN,10,donchian,crypto,
GBPUSD=X,SHORT,2024-02-05,1.2621959447860718,1.281861917750977,1.2228639988562615,649,,,False,,2024-03-08,1.281861917750977,LOSS,24,breakout,forex,False
PLNJPY=X,LONG,2024-02-05,37.07099914550781,35.8040838280782,39.60482978036704,649,,,False,,2024-04-29,39.60482978036704,WIN,60,breakout,forex,False
USDNOK=X,LONG,2024-02-05,10.617500305175781,10.341620641981073,11.169259631565197,649,,,False,,2024-03-08,10.341620641981073,LOSS,24,breakout,forex,False
EURNOK=X,LONG,2024-02-06,11.481459617614746,11.283000102740566,11.878378647363107,650,,,False,,2024-06-20,11.283000102740566,LOSS,97,breakout,forex,False
GBPCAD=X,SHORT,2024-02-06,1.6972600221633911,1.7173531319576982,1.6570738025747769,650,,,False,,2024-02-28,1.7173531319576982,LOSS,16,breakout,forex,True
USDCAD=X,LONG,2024-02-06,1.3543000221252441,1.3378504844567396,1.3871990974622532,650,,,False,,2024-08-02,1.3871990974622532,WIN,128,breakout,forex,False
USDTRY=X,LONG,2024-02-06,30.536800384521484,30.17367999903852,31.263041155487414,650,,,False,,2024-02-27,31.263041155487414,WIN,15,breakout,forex,False
BABA,LONG,2024-02-06,74.60816955566406,70.44977721295638,82.92495424107943,626,True,True,True,1.197,2024-02-07,70.44977721295638,LOSS,1,donchian,stocks,
BTC-USD,LONG,2024-02-07,44318.22265625,41689.241479584976,49576.18500958005,911,True,False,True,0.365,2024-02-12,49576.18500958005,WIN,5,donchian,crypto,
KAS-USD,LONG,2024-02-07,0.11686699837446213,0.10393918674443937,0.14272262163450763,616,,,True,,2024-02-11,0.14272262163450763,WIN,4,breakout,crypto,False
KAS-USD,LONG,2024-02-07,0.11686699837446213,0.10393918674443937,0.14272262163450763,616,True,True,True,0.745,2024-02-11,0.14272262163450763,WIN,4,donchian,crypto,
OP-USD,LONG,2024-02-07,3.3598580360412598,2.8980320080082227,4.283510092107334,695,,,True,,2024-03-03,4.283510092107334,WIN,25,breakout,crypto,False
SNAP,SHORT,2024-02-07,11.40999984741211,13.626294898160216,6.977409745915896,627,,,True,,2024-04-26,13.626294898160216,LOSS,55,breakout,stocks,False
CADCHF=X,LONG,2024-02-08,0.6492400169372559,0.6395535366110978,0.6686129775895719,652,True,False,False,0.248,2024-04-02,0.6686129775895719,WIN,38,donchian,forex,
NZDCHF=X,LONG,2024-02-08,0.5339900255203247,0.5255898490607486,0.550790378439477,652,False,False,False,0.071,2024-05-15,0.550790378439477,WIN,69,donchian,forex,
PEP,LONG,2024-02-08,158.87660217285156,154.76425422667918,167.10129806519632,628,True,True,True,0.422,2024-02-09,154.76425422667918,LOSS,1,donchian,stocks,
DIS,LONG,2024-02-08,107.52481842041016,102.2484753514904,118.07750455824967,628,True,True,True,4.137,2024-03-27,118.07750455824967,WIN,33,donchian,stocks,
CC=F,LONG,2024-02-08,5805.0,5491.202817539148,6432.594364921704,628,True,False,True,2.396,2024-02-23,6432.594364921704,WIN,10,donchian,commodities,
CADJPY=X,LONG,2024-02-09,110.88500213623047,108.87373249101611,114.90754142665918,653,,,False,,2024-03-11,108.87373249101611,LOSS,21,breakout,forex,False
NZDJPY=X,LONG,2024-02-09,91.14800262451172,89.6625487834521,94.11891030663097,653,,,False,,2024-04-29,94.11891030663097,WIN,56,breakout,forex,False
ADA-USD,LONG,2024-02-09,0.5407919883728027,0.4913427550277188,0.6396904550629706,913,True,False,True,0.204,2024-02-28,0.6396904550629706,WIN,19,donchian,crypto,
ATOM-USD,LONG,2024-02-09,10.019989967346191,9.205163744111312,11.64964241381595,913,,,True,,2024-02-28,11.64964241381595,WIN,19,breakout,crypto,False
AVAX-USD,LONG,2024-02-09,38.01095962524414,33.54471166631099,46.943455543110446,913,True,False,True,0.216,2024-03-11,46.943455543110446,WIN,31,donchian,crypto,
BCH-USD,LONG,2024-02-09,250.30352783203125,233.56934119217541,283.7719011117429,913,True,False,True,0.579,2024-02-12,283.7719011117429,WIN,3,donchian,crypto,
BNB-USD,LONG,2024-02-09,323.84228515625,306.3597936908308,358.80726808708835,913,True,False,True,0.293,2024-02-15,358.80726808708835,WIN,6,donchian,crypto,
CRO-USD,LONG,2024-02-09,0.08819899708032608,0.08149900107312719,0.10159898909472387,913,,,True,,2024-02-27,0.10159898909472387,WIN,18,breakout,crypto,False
FTM-USD,LONG,2024-02-09,0.39655500650405884,0.35262986121169826,0.48440529708878,913,,,True,,2024-02-28,0.48440529708878,WIN,19,breakout,crypto,False
HBAR-USD,LONG,2024-02-09,0.0794610008597374,0.07164231463514083,0.09509837330893053,913,True,False,True,0.288,2024-02-19,0.09509837330893053,WIN,10,donchian,crypto,
JASMY-USD,LONG,2024-02-09,0.005708999931812286,0.004934649083508136,0.0072577016284205865,913,,,True,,2024-02-19,0.0072577016284205865,WIN,10,breakout,crypto,False
RUNE-USD,LONG,2024-02-09,5.250208854675293,4.6305670005124515,6.489492563000976,913,,,True,,2024-03-05,4.6305670005124515,LOSS,25,breakout,crypto,False
RVN-USD,LONG,2024-02-09,0.02035599946975708,0.018398323653897306,0.02427135110147663,913,False,True,True,0.789,2024-02-24,0.02427135110147663,WIN,15,donchian,crypto,
SOL-USD,LONG,2024-02-09,106.93333435058594,95.2026791829806,130.3946446857966,913,True,False,True,0.123,2024-02-29,130.3946446857966,WIN,20,donchian,crypto,
RACE,LONG,2024-02-09,382.55889892578125,364.89705248149045,417.88259181436285,629,True,False,True,0.126,2024-02-28,417.88259181436285,WIN,12,donchian,stocks,
AMZN,LONG,2024-02-09,174.4499969482422,166.99235494910417,189.36528094651823,629,True,False,True,0.523,2024-02-13,166.99235494910417,LOSS,2,donchian,stocks,
^NDX,LONG,2024-02-09,17962.41015625,17555.183097458663,18776.864273832674,629,True,False,True,0.728,2024-02-13,17555.183097458663,LOSS,2,donchian,indices,
BNT-USD,LONG,2024-02-10,0.7628700137138367,0.7017884322402151,0.8850331766610797,914,True,False,True,0.117,2024-02-27,0.8850331766610797,WIN,17,donchian,crypto,
FLOW-USD,LONG,2024-02-10,0.8332070112228394,0.7439702774096637,1.0116804788491907,914,True,False,True,0.165,2024-02-23,1.0116804788491907,WIN,13,donchian,crypto,
SYS-USD,LONG,2024-02-10,0.12859399616718292,0.11474037238616913,0.1563012437292105,914,,,True,,2024-02-26,0.1563012437292105,WIN,16,breakout,crypto,True
BCH-USD,LONG,2024-02-11,276.5019226074219,255.92865614588203,317.64845553050156,915,,,True,,2024-02-29,317.64845553050156,WIN,18,breakout,crypto,False
GNO-USD,LONG,2024-02-11,255.2565155029297,237.82547842603458,290.1185896567199,915,True,False,True,0.287,2024-02-14,290.1185896567199,WIN,3,donchian,crypto,
OP-USD,LONG,2024-02-11,3.530479907989502,3.08551489713771,4.420409929693085,699,True,False,True,0.084,2024-03-05,4.420409929693085,WIN,23,donchian,crypto,
ALGO-USD,LONG,2024-02-12,0.18323299288749695,0.1669542496725744,0.21579047931734202,916,,,True,,2024-02-28,0.21579047931734202,WIN,16,breakout,crypto,True
API3-USD,LONG,2024-02-12,3.6747279167175293,3.0288816984256024,4.966420353301383,916,True,True,True,0.697,2024-03-05,3.0288816984256024,LOSS,22,donchian,crypto,
AXS-USD,LONG,2024-02-12,7.84188985824585,7.130683754683361,9.264302065370828,916,,,True,,2024-02-28,9.264302065370828,WIN,16,breakout,crypto,False
AXS-USD,LONG,2024-02-12,7.84188985824585,7.130683754683361,9.264302065370828,916,True,True,True,0.38,2024-02-28,9.264302065370828,WIN,16,donchian,crypto,
BAT-USD,LONG,2024-02-12,0.23565199971199036,0.217382782715568,0.2721904337048351,916,,,True,,2024-02-26,0.2721904337048351,WIN,14,breakout,crypto,False
ETC-USD,LONG,2024-02-12,27.12893295288086,24.57195383271078,32.24289119322102,916,True,False,True,0.371,2024-03-02,32.24289119322102,WIN,19,donchian,crypto,
ETH-USD,LONG,2024-02-12,2658.115966796875,2491.473608739911,2991.400682910803,916,True,False,True,1.445,2024-02-20,2991.400682910803,WIN,8,donchian,crypto,
LRC-USD,LONG,2024-02-12,0.2459239959716797,0.2229518587700647,0.29186827037490964,916,True,False,True,0.142,2024-02-27,0.29186827037490964,WIN,15,donchian,crypto,
MANA-USD,LONG,2024-02-12,0.484019011259079,0.4440852000559491,0.5638866336653388,916,,,True,,2024-02-27,0.5638866336653388,WIN,15,breakout,crypto,True
MANA-USD,LONG,2024-02-12,0.484019011259079,0.4440852000559491,0.5638866336653388,916,True,True,True,0.463,2024-02-27,0.5638866336653388,WIN,15,donchian,crypto,
NEAR-USD,LONG,2024-02-12,3.388375997543335,2.985856313068557,4.193415366492891,916,,,True,,2024-03-02,4.193415366492891,WIN,19,breakout,crypto,False
PERP-USD,LONG,2024-02-12,1.2002379894256592,1.0382569022904453,1.524200163696087,916,,,True,,2024-02-19,1.524200163696087,WIN,7,breakout,crypto,False
QTUM-USD,LONG,2024-02-12,3.062870979309082,2.847896292046847,3.492820353833552,916,True,False,True,0.254,2024-02-15,3.492820353833552,WIN,3,donchian,crypto,
SHIB-USD,LONG,2024-02-12,9.999999747378752e-06,9.27184229988774e-06,1.1456314642360774e-05,916,,,True,,2024-02-13,9.27184229988774e-06,LOSS,1,breakout,crypto,False
SNX-USD,LONG,2024-02-12,3.6247448921203613,3.2854586982554936,4.303317279850097,916,,,True,,2024-02-29,4.303317279850097,WIN,17,breakout,crypto,False
THETA-USD,LONG,2024-02-12,1.0790150165557861,0.9815620996480059,1.2739208503713466,916,True,False,True,0.622,2024-02-19,1.2739208503713466,WIN,7,donchian,crypto,
VET-USD,LONG,2024-02-12,0.031543001532554626,0.028942449263552696,0.03674410607055849,916,True,False,True,0.491,2024-02-15,0.03674410607055849,WIN,3,donchian,crypto,
^DJI,LONG,2024-02-12,38797.37890625,38210.374553550384,39971.38761164923,630,True,False,True,0.047,2024-02-13,38210.374553550384,LOSS,1,donchian,indices,
^RUT,LONG,2024-02-12,2045.260009765625,1981.1211661437283,2173.5376970094185,630,True,False,True,1.048,2024-02-13,1981.1211661437283,LOSS,1,donchian,indices,
EURSEK=X,SHORT,2024-02-13,11.201640129089355,11.384115172005641,10.836690043256784,655,,,False,,2024-03-19,11.384115172005641,LOSS,25,breakout,forex,False
SGDJPY=X,LONG,2024-02-13,111.08799743652344,109.40995336569634,114.44408557817763,655,,,False,,2024-03-08,109.40995336569634,LOSS,18,breakout,forex,False
DODO-USD,LONG,2024-02-13,0.17342500388622284,0.15647418361729756,0.2073266444240734,917,,,True,,2024-02-23,0.2073266444240734,WIN,10,breakout,crypto,False
DODO-USD,LONG,2024-02-13,0.17342500388622284,0.15647418361729756,0.2073266444240734,917,True,True,True,0.482,2024-02-23,0.2073266444240734,WIN,10,donchian,crypto,
EGLD-USD,LONG,2024-02-13,59.27626419067383,53.35147356399485,71.12584544403178,917,,,True,,2024-03-03,71.12584544403178,WIN,19,breakout,crypto,False
VET-USD,LONG,2024-02-13,0.03265000134706497,0.029983059730817756,0.0379838845795594,917,,,True,,2024-02-15,0.0379838845795594,WIN,2,breakout,crypto,False
AUDUSD=X,SHORT,2024-02-14,0.6453399062156677,0.658142163326633,0.6197353919937372,656,,,False,,2024-02-22,0.658142163326633,LOSS,6,breakout,forex,False
EURGBP=X,SHORT,2024-02-14,0.850409984588623,0.8574464107832364,0.8363371321993964,656,,,False,,2024-02-20,0.8574464107832364,LOSS,4,breakout,forex,False
GBPAUD=X,LONG,2024-02-14,1.9507700204849243,1.9228689037921118,2.0065722538705493,656,,,False,,2024-02-20,1.9228689037921118,LOSS,4,breakout,forex,False
GBPJPY=X,LONG,2024-02-14,189.72900390625,186.67367289333586,195.83966593207828,656,,,False,,2024-04-26,195.83966593207828,WIN,52,breakout,forex,False
NZDUSD=X,SHORT,2024-02-14,0.6057815551757812,0.618222947651753,0.5808987702238377,656,,,False,,2024-02-20,0.618222947651753,LOSS,4,breakout,forex,False
USDCHF=X,LONG,2024-02-14,0.8874099850654602,0.8714869244187587,0.9192561063588631,656,,,False,,2024-05-01,0.9192561063588631,WIN,55,breakout,forex,False
USDSEK=X,LONG,2024-02-14,10.580060005187988,10.335622902764726,11.068934210034513,656,,,False,,2024-02-20,10.335622902764726,LOSS,4,breakout,forex,False
ANKR-USD,LONG,2024-02-14,0.026583999395370483,0.024323193551904064,0.031105611082303322,918,,,True,,2024-02-20,0.031105611082303322,WIN,6,breakout,crypto,False
BAND-USD,LONG,2024-02-14,2.0126500129699707,1.8056126153954999,2.4267248081189123,918,True,False,True,0.422,2024-03-02,2.4267248081189123,WIN,17,donchian,crypto,
BTC-USD,LONG,2024-02-14,51826.6953125,48664.1931422894,58151.699652921205,918,True,True,True,0.929,2024-02-28,58151.699652921205,WIN,14,donchian,crypto,
CELO-USD,LONG,2024-02-14,0.7538599967956543,0.6776343370484383,0.9063113162900862,918,True,False,True,0.01,2024-02-25,0.9063113162900862,WIN,11,donchian,crypto,
DGB-USD,LONG,2024-02-14,0.008387000299990177,0.007749061610582324,0.009662877678805883,918,,,True,,2024-02-18,0.009662877678805883,WIN,4,breakout,crypto,False
DGB-USD,LONG,2024-02-14,0.008387000299990177,0.007749061610582324,0.009662877678805883,918,True,True,True,0.621,2024-02-18,0.009662877678805883,WIN,4,donchian,crypto,
DOGE-USD,LONG,2024-02-14,0.08554299920797348,0.07953484236898645,0.09755931288594755,918,,,True,,2024-02-27,0.09755931288594755,WIN,13,breakout,crypto,False
DOGE-USD,LONG,2024-02-14,0.08554299920797348,0.07953484236898645,0.09755931288594755,918,True,True,True,0.754,2024-02-27,0.09755931288594755,WIN,13,donchian,crypto,
