pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
OP-USD,LONG,2023-08-03,1.7149879932403564,1.5320127155787528,2.0809385485635636,507,False,True,2023-08-09,1.5320127155787528,LOSS,6,crypto
OP-USD,SHORT,2023-10-09,1.228482961654663,1.3391816071554044,1.0070856706531806,574,False,True,2023-10-23,1.3391816071554044,LOSS,14,crypto
OP-USD,LONG,2023-12-07,2.1806960105895996,1.925359844216279,2.691368343336241,633,False,True,2023-12-22,2.691368343336241,WIN,15,crypto
OP-USD,LONG,2024-02-07,3.3598580360412598,2.8980320080082227,4.283510092107334,695,False,True,2024-03-03,4.283510092107334,WIN,25,crypto
OP-USD,LONG,2024-03-05,4.515111923217773,3.875927968094904,5.793479833463512,722,False,True,2024-03-15,3.875927968094904,LOSS,10,crypto
FIL-USD,SHORT,2021-11-16,56.23954772949219,65.17971521122615,38.35921276602426,104,False,True,2021-12-04,38.35921276602426,WIN,18,crypto
FIL-USD,SHORT,2022-01-05,33.25813674926758,39.117784138610816,21.538841970581103,154,False,True,2022-01-21,21.538841970581103,WIN,16,crypto
FIL-USD,LONG,2022-03-24,19.582233428955078,17.53059697344428,23.685506339976676,232,False,True,2022-03-27,23.685506339976676,WIN,3,crypto
FIL-USD,SHORT,2022-04-30,14.33006763458252,17.62331839739563,7.743566108956301,269,False,True,2022-05-12,7.743566108956301,WIN,12,crypto
FIL-USD,LONG,2022-07-19,6.05608606338501,5.31104941531258,7.54615935952987,349,False,True,2022-07-25,5.31104941531258,LOSS,6,crypto
FIL-USD,LONG,2022-10-29,5.703996181488037,5.189335371280231,6.733317801903649,451,False,True,2022-11-02,5.189335371280231,LOSS,4,crypto
FIL-USD,LONG,2022-11-03,5.786262035369873,5.16624713556129,7.02629183498704,456,False,True,2022-11-08,5.16624713556129,LOSS,5,crypto
FIL-USD,SHORT,2022-12-16,3.018541097640991,3.578925761900881,1.8977717691212117,499,False,True,2023-01-09,3.578925761900881,LOSS,24,crypto
FIL-USD,LONG,2023-04-14,6.2298688888549805,5.496651879215536,7.69630290813387,618,False,True,2023-04-20,5.496651879215536,LOSS,6,crypto
